"('green', None, 'forward', 'forward')",0.0,1.657869395263086,0.0,0.0
"('green', None, 'left', 'forward')",0.9678757122613602,0.0,0.0,0.0
"('red', None, None, 'right')",0.0,-0.2,0.0,3.95721063438059
"('green', None, None, None)",0.0,0.0,0.0,0.0
"('green', None, None, 'right')",0.0,0.21000000000000002,0.0,5.024948639081508
"('green', None, None, 'forward')",2.339375836049059,8.180741047833193,0.8845837073589604,0.0
"('red', 'forward', None, 'right')",0.0,0.0,0.2884751913010627,0.0
"('green', None, None, 'left')",0.0,1.784288280850697,0.0,0.0
"('red', None, None, 'forward')",4.959519364927983,1.6400000000000001,0.0,0.4889881874682066
"('red', 'right', None, 'forward')",0.0,0.0,0.0,0.0
"('green', None, 'left', 'right')",0.0,0.0,0.0,1.4617459673925457
"('green', 'forward', None, 'left')",0.0,0.0,0.0,0.1
"('red', None, None, None)",0.0,0.0,0.0,0.0
"('red', None, None, 'left')",0.0,0.26365891914873135,0.0,2.5724653004185547
