"('red', None, 'left', 'right')",0,0.747404396497169,0,0
"('green', None, 'right', 'right')",0,0,0,0.4860317207885828
"('green', 'left', None, 'forward')",0,0,4.6270474760267675,0
"('green', 'right', None, 'forward')",0,3.8210571886546365,0,0
"('red', 'left', None, 'forward')",0,1.064987407504838,0,0
"('red', 'left', None, 'right')",0,0.5723288610936227,0,0
"('green', 'right', None, 'right')",0,0,0,0.4
"('green', None, 'left', 'forward')",0,0,4.001693331517269,0
"('red', None, 'right', 'right')",0.2,0,0,0
"('green', None, None, None)",0,0,0,0
"('red', 'forward', None, None)",0,0,0,0
"('red', 'forward', None, 'forward')",0,0,0,3.6060347640960075
"('green', None, 'right', 'forward')",0,0,1.5627290756800771,0
"('red', None, 'forward', 'left')",0,0,0,0
"('red', 'right', None, 'forward')",0,0,0,1.4617782250680287
"('green', None, 'forward', 'forward')",0,2.9121402256158393,0,0
"('red', None, None, None)",0,0,0,0
"('red', None, 'forward', 'forward')",0,0,0,0
"('green', None, 'forward', 'right')",0,4.230422500357694,0,0
"('red', None, None, 'right')",0.6486911481281682,-0.15164814814814814,0,8.669061678208267
"('green', None, None, 'right')",0.2981988062290635,5.64489492265415,0,0
"('red', None, None, 'forward')",7.510248901708278,-0.2,0,0
"('green', None, None, 'left')",0,6.95305152476314,0,0
"('red', None, 'right', 'forward')",0,0,0,1.6639301600892205
"('green', None, 'left', 'right')",0,1.3933912514012194,0,0
"('green', 'forward', None, 'left')",0,0,2.0021094126464134,0
"('green', 'forward', None, 'forward')",0.5843894523326574,0,0,0
"('green', None, None, 'forward')",0,8.94436267799918,0.11666666666666668,0
"('red', None, None, 'left')",0,-0.14465185185185184,0,8.44329856590868
"('green', None, 'left', None)",0,0,0,0
"('red', 'forward', None, 'right')",0,3.2248242632700115,0,0
