"('green', None, None, 'right')",8.2212148596759498,6.6219950829852836,7.9437070590120147,11.205880473141365
"('red', None, 'left', 'right')",0.10030226891555273,0.32329373748597157,0.0,1.9566573456014598
"('green', None, 'right', 'right')",0.0,4.4424777180373312,0.71839589258968573,0.097206344157716562
"('green', 'left', None, 'forward')",2.0264951476616764,1.1167854241400468,1.1471074472950116,4.0771798781656639
"('green', 'left', None, 'right')",0.59618894615499773,6.4235520421755936,0.0,0.0
"('red', 'right', None, None)",0.0,0.0,0.0,0.0
"('red', None, None, 'right')",7.159865665397783,6.2727949346957352,7.3491832032005266,11.102700568759543
"('green', None, 'right', 'left')",0.0,0.0,1.2574811628571199,0.31111960149583312
"('green', 'right', None, 'forward')",0.088388347648318433,4.1820091931747534,0.21824040128683234,0.0
"('red', 'left', None, 'forward')",0.39867661481279132,0.83723171824476439,0.0,3.5121120088075992
"('green', 'right', 'forward', 'left')",0.0,0.0,0.0,0.0
"('green', None, None, 'forward')",8.5813912556670537,10.665744772425349,8.6390376603928516,7.8831056220617093
"('green', 'left', None, 'left')",0.61947779958370519,0.0,0.0,0.0
"('red', None, None, 'left')",6.3176970337106901,3.1829215541339977,2.7478373974824075,9.1414739961231515
"('red', 'left', None, 'right')",0.57972840285594351,5.4870125133824068,0.0,0.0
"('green', 'right', None, 'right')",0.14893881803907574,0.28715579847964873,0.25570147825547374,0.46469622587611492
"('green', None, 'left', 'forward')",0.0,7.8033245510224223,1.0343459605158227,0.0
"('green', 'forward', None, 'left')",0.19724137931034488,0.0,1.5487506918885174,0.0
"('green', None, None, None)",0.0,0.0,0.0,0.0
"('red', 'right', None, 'left')",0.25454244349117311,0.0,0.0,0.0
"('green', None, 'forward', 'right')",0.0,7.2195431070520693,0.0,0.0
"('red', 'left', None, None)",0.0,0.0,0.0,0.0
"('green', None, 'right', 'forward')",0.13052631578947368,1.8453824617689392,3.8051754841528349,0.0
"('red', 'forward', None, None)",0.0,0.0,0.0,0.0
"('red', None, 'left', 'forward')",0.0,2.375527573011829,0.0,0.0
"('red', None, None, 'forward')",7.1729865558818675,6.5503037424647452,5.0868222682206516,9.0324558772551882
"('red', 'right', None, 'forward')",0.0,4.3168431640325773,0.0,0.48725940835600967
"('green', 'forward', None, 'forward')",0.11687789046653149,2.0260975727804871,0.90684788435235242,0.0
"('red', 'forward', None, 'forward')",0.0,4.6562279465742646,0.34273411095457085,0.72120695281920166
"('green', None, 'left', 'left')",0.57114656362364202,5.0212831613766804,0.0,0.0
"('red', None, 'forward', 'forward')",0.23329167634274908,0.0,0.0,1.6814921066355926
"('green', 'forward', None, None)",0.0,0.0,0.0,0.0
"('green', 'forward', None, 'right')",0.0,2.9522645073547547,0.97964738714574473,0.0
"('red', 'right', None, 'right')",0.11714333713492915,1.5090317405391673,0.35795460947596774,0.0
"('red', None, 'forward', 'left')",0.0,3.0451591753587453,0.68771235457473046,0.0
"('red', 'forward', None, 'left')",0.10561771346312564,3.4405136885905345,0.0,0.0
"('red', None, 'right', 'left')",0.0,1.7869585084452639,0.0,0.0
"('red', 'forward', 'left', 'left')",0.0,1.0220377197301067,0.0,0.0
"('red', 'left', None, 'left')",1.171655158681191,-0.066666666666666666,3.7280214524359456,1.2177034601037511
"('red', None, 'forward', None)",0.0,0.0,0.0,0.0
"('green', None, None, 'left')",3.5631247040306939,6.7998035124410166,9.5146658193697231,7.7995537769507601
"('red', None, 'right', 'forward')",0.0,0.43612057675526011,0.0,2.4711574250048445
"('green', None, 'left', 'right')",0.54117071930898775,3.2133880636576384,0.0,0.2379996297948615
"('green', None, 'forward', 'left')",0.0,3.5180489437667264,0.0,0.25441759234554151
"('red', 'right', 'left', 'forward')",0.0,0.0,0.0,0.0
"('green', None, 'forward', None)",0.0,0.0,0.0,0.0
"('green', None, 'forward', 'forward')",0.13239744947123711,8.364334321602847,0.63740035466769684,0.0
"('red', None, None, None)",0.0,0.0,0.0,0.0
"('red', None, 'left', 'left')",0.066815310478106085,0.69268470496481438,0.0,0.0
"('green', 'right', None, 'left')",0.0,1.1383901133204799,0.94962189791717477,0.0
"('red', None, 'forward', 'right')",0.0,0.0,0.0,5.0379234631788057
"('red', None, 'right', 'right')",0.040000000000000001,0.28003853751593294,2.8700028329122826,0.57919233365445522
"('green', 'forward', 'right', 'left')",0.0,0.0,0.0,1.2563035293245577
"('green', None, 'left', None)",0.0,0.0,0.0,0.0
"('red', 'forward', None, 'right')",0.0,4.3594344762409101,0.43513622104379912,0.61377198980147174
