"('red', None, 'left', 'right')",0.30151134457776363,0,0,0
"('green', None, 'right', 'right')",0,9.304989973798811,0,0
"('green', 'left', None, 'forward')",5.821362447074261,0,0,0
"('red', 'right', None, None)",0,0,0,0
"('red', None, None, 'right')",1.154562854697803,0,-0.12216383960994474,11.638250647373164
"('green', 'right', None, 'forward')",0.35355339059327373,0,0,0
"('red', 'left', None, 'forward')",0,0,0,9.079715808855175
"('red', 'left', None, 'right')",0,5.23908995988276,0,0
"('green', 'right', None, 'right')",0,0,0,1.9234811293805743
"('green', None, 'left', 'forward')",0,9.440202088495068,0,0
"('red', None, 'right', 'right')",0,0,5.305077350055137,0
"('green', None, None, None)",0,0,0,0
"('green', 'forward', None, 'right')",0,0,1.9522830847877932,0
"('green', None, 'right', 'forward')",0,4.320272679373166,0,0
"('red', None, 'forward', None)",0,0,0,0
"('red', 'right', None, 'forward')",0,5.294871177849315,0,0
"('green', 'forward', None, 'forward')",0,0,2.7495212531797533,0
"('red', 'forward', None, 'forward')",0,4.716371338098032,0,0
"('red', None, None, None)",0,0,0,0
"('green', None, 'forward', 'right')",0,10.57802116360575,0,0
"('red', 'right', None, 'right')",0,1.673026801415114,0,0
"('red', None, 'forward', 'left')",0,3.739201121184096,0,0
"('green', None, None, 'right')",1.2758285059673378,1.3646127430665638,2.103276774865922,11.532858988196283
"('red', 'forward', None, 'left')",0,2.3531933302254244,0,0
"('red', None, 'right', 'left')",0,0,0,0
"('red', 'left', None, 'left')",3.514965476043573,0,0,0
"('red', None, None, 'forward')",0.26501997746558814,-0.7071067811865475,0,9.537515170673093
"('green', None, None, 'left')",0,0.9083315061238639,10.425956951560785,0
"('green', None, 'left', 'right')",1.5688845247728014,0,0,0
"('green', None, 'forward', 'left')",0,2.805045861878255,0,0
"('green', None, 'forward', 'forward')",0,11.350792684160485,0,0
"('red', 'forward', None, 'right')",0,1.3004839501820717,0,0
"('green', None, None, 'forward')",0.4461123198149752,11.77742857394605,1.1271452704856515,0.4997902355946978
"('red', None, 'left', 'left')",0,1.5334534743150035,0,0
"('green', 'right', None, 'left')",0,3.4151703399614406,0,0
"('red', None, 'forward', 'forward')",0,0,0,4.080141493018974
"('red', None, None, 'left')",0,-0.3468772118941981,0,10.09479088731257
"('green', 'left', None, 'right')",1.1923778923099957,0,0,0
"('green', None, 'left', None)",0,0,0,0
"('red', None, 'forward', 'right')",0,0,0,0
